num_mp,num_canton,num_prod,age,gen,num_tab_mort,chgt_enc,ind_chgt_enc_pos,pm_fin,nb_contr_fin,anc,terme,type_cot,periode_cot,tx_cible,chgt_prime,prime,tx_tech,terme_tx_tech,tmg,terme_tmg,num_rach_tot,num_rach_part,num_rach_dyn_tot,num_rach_dyn_part,chgt_rach,pm_gar,tx_revalo_prec,tx_cible_prec,t,uuid,pm_deb,nb_contr,coef_inf,tx_frais_fixe_prime,tx_frais_var_prime,ind_inf_frais_fixe_prime,ind_inf_frais_var_prime,tx_frais_fixe_prest,tx_frais_var_prest,ind_inf_frais_fixe_prest,ind_inf_frais_var_prest,tx_frais_fixe_enc,tx_frais_var_enc,ind_inf_frais_fixe_enc,ind_inf_frais_var_enc,nb_vers,pri_brut,pri_net,pri_chgt,ind_ech,nb_ech,tx_tech_an,tx_tech_se,tx_an,tx_se,ech,rev_ech,qx_rach_tot_dyn,qx_rach_part_dyn,qx_rach_tot,qx_rach_part,qx_rach_tot_glob,nb_rach_tot,rach_tot,rev_rach_tot,qx_dc,qx_dc_rach,dc,rev_dc,nb_dc,qx_rach_part_glob,rach_part,rev_rach_part,prest,rev_prest,nb_sortie,nb_contr_moy,enc_charg,rev_prest_nette,tx_soc,rach_charg,soc_prest,it_tech_prest,diff_pm_prest,rev_stock_brut,enc_charg_stock,enc_charg_base_th,enc_charg_rmin_th,base_enc_th,rev_stock_nette,soc_stock,pm_moy,it_tech_stock,it_tech,tx_cible_an,tx_cible_se,bes_tx_cible
79,1,1,4,1900,TM2,0.038,False,6169.451797122944,0.968077864613,1,50,type2,an,Meth1,0.038,0,0,1,0.038,1,TRT1,TRP1,PRCT1,PRCP1,0.040999999999999995,6396.944452000001,0.047,0.047,1,8557c769-e353-41ae-b40e-0659b7877bbe,6396.944452000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.019,0.0,0.0,0.0025,0.0025,0.02924785,0.0,0.03174785,0.03174785,203.08923292042823,3.8586954254881363,0.00018,0.00017428538700000001,0.0,0.0,0.00017428538700000001,0.0024201946615325003,15.481850812850347,0.2941551654441566,218.57108373327858,4.152850590932293,0.031922135387,0.9840389323065,4.231754752160007,-0.07890416122771349,0.05,9.131681307292645,0.0,0.0,6178.373368266722,234.7781879941354,243.69975913791257,234.7781879941354,8.921571143777145,6413.151556260857,-8.921571143777157,0.0,6283.1981245614725,0.0,0.0,0.0,0.0,0.0
80,1,1,22,1900,TM2,0.037000000000000005,False,136021.18530378098,0.96723553519,1,50,type2,an,Meth1,0.036000000000000004,0,0,1,0.021,1,TRT1,TRP1,PRCT1,PRCP1,0.017,143235.9346,0.031,0.031,1,4007211a-3bc9-48b5-a331-8c1b4cde15cf,143235.9346,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0105,0.0,0.0,0.0025,0.0025,0.0292478,0.0,0.0317478,0.0317478,4547.425804493881,47.74797094718575,0.00105,0.00101666481,0.0,0.0,0.00101666481,0.0024180888379750002,346.35721465317715,3.6367507538583603,4893.7830191470575,51.38472170104411,0.03276446481,0.983617767595,91.4856032056899,-40.10088150464579,0.05,84.06785159441772,0.0,0.0,138342.15158085295,2905.185183197912,5226.151460269883,5118.65960849156,107.49185177832277,141247.33676405085,-2320.9662770719706,0.0,139628.5599518905,0.0,0.0,0.0,0.0,0.0
81,1,1,51,1900,TM1,0.016,False,71477.77736128884,0.928673986928,1,50,type2,an,Meth1,0.037000000000000005,0,0,1,0.023,1,TRT1,TRP1,PRCT1,PRCP1,0.024,76197.71167,0.033,0.033,1,3f22666b-5ea6-4b3b-8e55-80b59ea7a465,76197.71167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0115,0.0,0.0,0.0025,0.0025,0.0629947,0.0,0.0654947,0.0654947,4990.54626651315,57.391282064901226,0.00624,0.005831313072,0.0,0.0,0.005831313072,0.0023216849673199998,176.90708172842272,2.0344314398768613,5167.453348241573,59.42571350477809,0.071326013072,0.964336993464,41.81503249397081,17.610681010807276,0.05,125.44509748191243,0.8805340505403638,0.0,71030.25832175843,1633.6959414004439,1162.623268210542,1136.484133148135,26.139135062407107,72663.95426315887,471.07267318990193,23.553633659495098,73837.74451564442,0.0,0.0,0.0,0.0,0.0
82,1,1,40,1900,TM1,0.02439024390243903,True,235992.4174048981,0.976881989601,1,50,type2,an,Meth1,0.047,0,0,1,0.025,1,TRT1,TRP1,PRCT1,PRCP1,0.043,241607.2503,0.049,0.049,1,1890346d-e09a-41c1-a4e0-ff7650e5989b,241607.2503,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0125,0.0,0.0,0.0025,0.0025,0.0182973,0.0,0.020797299999999998,0.020797299999999998,5024.77846666419,62.80973083330238,0.00237,0.0023207103990000003,0.0,0.0,0.0023207103990000003,0.0024422049740025,590.0544284377271,7.375680355471589,5614.8328951019175,70.18541118877397,0.023118010398999998,0.9884409948005,69.3294915401304,0.8559196486435638,0.05,244.45578717049972,0.04279598243217819,0.0,235992.4174048981,5899.810435122453,5899.810435122453,5755.912619631662,143.89781549079154,241892.22784002053,0.0,0.0,238799.83385244905,0.0,0.0,0.0,0.0,0.0
83,1,1,4,1900,TM2,0.02723735408560311,True,12663.018256007415,0.968077864613,1,50,type2,an,Meth1,0.047,0,0,1,0.027999999999999997,1,TRT1,TRP1,PRCT1,PRCP1,0.013000000000000001,13110.99533,0.034,0.034,1,47cf52a5-d36e-45fa-b56b-978cb8396e32,13110.99533,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027999999999999997,0.013999999999999999,0.0,0.0,0.0025,0.0025,0.02924785,0.0,0.03174785,0.03174785,416.2459130875405,5.827442783225567,0.00018,0.00017428538700000001,0.0,0.0,0.00017428538700000001,0.0024201946615325003,31.73116090504354,0.4442362526706095,447.97707399258405,6.2716790358961765,0.031922135387,0.9840389323065,6.186267064590197,0.08541197130597933,0.05,5.905233789370244,0.004270598565298967,0.0,12663.018256007415,354.5645111682076,354.5645111682076,344.9071120313303,9.657399136877247,13017.582767175623,0.0,0.0,12887.006793003708,0.0,0.0,0.0,0.0,0.0
84,1,1,17,1900,TM1,0.024,True,26425.660220448055,0.967603471026,1,50,type2,an,Meth1,0.038,0,0,1,0.027000000000000003,1,TRT1,TRP1,PRCT1,PRCP1,0.043,27299.482560000004,0.035,0.035,1,1325e716-edd9-4a17-93c1-a4aeba15e4d6,27299.482560000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027000000000000003,0.013500000000000002,0.0,0.0,0.0025,0.0025,0.0292478,0.0,0.0317478,0.0317478,866.6985124183681,11.70042991764797,0.00067,0.000648728974,0.0,0.0,0.000648728974,0.0024190086775650005,66.0376852056744,0.8915087502766046,932.7361976240425,12.591938667924575,0.032396528974,0.983801735513,11.343937635503604,1.2480010324209712,0.05,40.649109860554574,0.06240005162104856,0.0,26366.74636237596,711.902151784151,649.8875643398427,632.8019126970231,17.085651642819627,27078.64851416011,62.01458744430829,3.100729372215415,26862.57139022403,0.0,0.0,0.0,0.0,0.0
85,1,1,61,1900,TM1,0.021,True,49108.093611688324,0.91869741278,1,50,type2,an,Meth1,0.031,0,0,1,0.036000000000000004,1,TRT1,TRP1,PRCT1,PRCP1,0.019,52217.96271,0.044000000000000004,0.044000000000000004,1,94697ab4-3673-49c3-90c1-1651b06fe2c3,52217.96271,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036000000000000004,0.018000000000000002,0.0,0.0,0.0025,0.0025,0.06731480000000001,0.0,0.06981480000000001,0.06981480000000001,3645.5866230061083,65.62055921410996,0.01235,0.011487787219999998,0.0,0.0,0.011487787219999998,0.00229674353195,119.9312681057988,2.1587628259043785,3765.517891111907,67.77932204001434,0.08130258722000001,0.9593487063899999,40.249620738095174,27.52970130191916,0.05,72.8326470498865,1.3764850650959581,0.0,48452.44481888809,1744.2880134799716,1054.1313894797295,1017.5013411966501,36.630048283079404,50196.73283236806,690.1566240002421,34.507831200012106,50663.02816084416,0.0,0.0,0.0,0.0,0.0
86,1,1,39,1900,TM2,0.028999999999999998,True,96790.07583907916,0.97679467647,1,50,type2,an,Meth1,0.05,0,0,1,0.042,1,TRT1,TRP1,PRCT1,PRCP1,0.017,98027.49726,0.033,0.033,1,10a4af75-6abb-4732-bd69-fe04b0e105de,98027.49726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.021,0.0,0.0,0.0025,0.0025,0.0186105,0.0,0.021110499999999997,0.021110499999999997,2069.40948090723,43.457599099051826,0.00214,0.00209482353,0.0,0.0,0.00209482353,0.0024419866911749998,239.38184367811377,5.02701871724039,2308.791324585344,48.484617816292214,0.02320532353,0.988397338235,34.18050116482372,14.304116651468497,0.05,40.073691020827816,0.715205832573425,0.0,95718.70593541466,4020.1856492874163,2892.4278559563604,2775.842472127025,116.58538382933506,99738.89158470208,1127.7577933310558,56.387889666552795,97408.78654953958,0.0,0.0,0.0,0.0,0.0
87,1,1,44,1900,TM2,0.034,False,214016.148305099,0.97639298548,1,50,type2,an,Meth1,0.017,0,0,1,0.053,1,TRT1,TRP1,PRCT1,PRCP1,0.044000000000000004,215427.2227,0.042,0.042,1,07e79087-4276-4ec5-a483-a70cbfbd5a07,215427.2227,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.0265,0.0,0.0,0.0025,0.0025,0.0175793,0.0,0.020079299999999998,0.020079299999999998,4325.627832760109,114.6291375681429,0.0036,0.00352771452,0.0,0.0,0.00352771452,0.0024409824637,525.8540728142946,13.935132929578806,4851.481905574404,128.5642704977217,0.023607014519999997,0.98819649274,84.66078499322614,43.90348550449556,0.05,219.12203174717354,2.1951742752247783,0.0,210575.7407944256,11160.514262104556,7539.032671922026,7159.5751870104705,379.4574849115549,221736.25505653015,3621.4815901825305,181.07407950912653,214721.68550254952,0.0,0.0,0.0,0.0,0.0
88,1,1,69,1900,TM2,0.015748031496062992,True,95711.61601969445,0.933278988222,1,50,type2,an,Meth1,0.013999999999999999,0,0,1,0.016,1,TRT1,TRP1,PRCT1,PRCP1,0.017,100302.617,0.027999999999999997,0.027999999999999997,1,f99fd453-d90a-4f2f-b586-a686ab17c22b,100302.617,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.008,0.0,0.0,0.0025,0.0025,0.040938300000000004,0.0,0.043438300000000006,0.043438300000000006,4356.9751680311,34.8558013442488,0.02434,0.023282711778,0.0,0.0,0.023282711778,0.002333197470555,234.02581227444693,1.8722064981955755,4591.000980305547,36.72800784244438,0.06672101177800001,0.9666394941109999,36.43881093029915,0.28919691214522913,0.05,78.67139279851587,0.014459845607261457,0.0,95711.61601969445,1531.3858563151114,1531.3858563151114,1507.2695436172355,24.11631269787577,97243.00187600957,0.0,0.0,98007.11650984723,0.0,0.0,0.0,0.0,0.0
89,1,1,46,1900,TM2,0.015,False,176255.08277415985,0.97700605549,1,50,type2,an,Meth1,0.012,0,0,1,0.019,1,TRT1,TRP1,PRCT1,PRCP1,0.032,179433.4543,0.034,0.034,1,7497068a-92cd-477a-b907-cc9df043b876,179433.4543,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0095,0.0,0.0,0.0025,0.0025,0.016225399999999997,0.0,0.018725399999999996,0.018725399999999996,3359.9632051492194,31.919650448917583,0.00435,0.00426854451,0.0,0.0,0.00426854451,0.0024425151387250004,438.26892852147057,4.16355482095397,3798.23213367069,36.083205269871556,0.022993944509999996,0.988503027745,28.75736504205421,7.325840227817345,0.05,122.69809084609797,0.36629201139086726,0.0,175635.22216632933,3337.0692211602573,2684.5843708123434,2634.52833249494,50.05603831740386,178972.29138748956,652.4848503479138,32.62424251739569,177844.26853707992,0.0,0.0,0.0,0.0,0.0
90,1,1,41,1900,TM2,0.022000000000000002,False,166262.34659260552,0.976623090352,1,50,type2,an,Meth1,0.013000000000000001,0,0,1,0.022000000000000002,1,TRT1,TRP1,PRCT1,PRCP1,0.011000000000000001,170299.4854,0.045,0.045,1,07273a81-52a2-4b9d-9cf6-ccf92dcf530c,170299.4854,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022000000000000002,0.011000000000000001,0.0,0.0,0.0025,0.0025,0.0182918,0.0,0.0207918,0.0207918,3540.83284053972,38.94916124593693,0.00264,0.002585109648,0.0,0.0,0.002585109648,0.0024415577258800002,415.79602429175833,4.573756267209342,3956.6288648314785,43.52291751314627,0.023376909648,0.9883115451760001,44.00166960579087,-0.47875209264460494,0.05,44.00166960579087,0.0,0.0,166342.85653516854,3659.5428437737082,3740.0527863367297,3659.5428437737082,80.5099425630216,170002.39937894224,-80.50994256302147,0.0,168280.91599630276,0.0,0.0,0.0,0.0,0.0
91,1,1,13,1900,TM2,0.046,True,239320.6474634613,0.96805854956,1,50,type2,an,Meth1,0.027999999999999997,0,0,1,0.083,1,TRT1,TRP1,PRCT1,PRCP1,0.047,240214.7554,0.011000000000000001,0.011000000000000001,1,804fdbe2-fe52-4138-9434-852063b40858,240214.7554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.0415,0.0,0.0,0.0025,0.0025,0.0292478,0.0,0.0317478,0.0317478,7626.2900114881195,316.49103547675696,0.0002,0.00019365044000000002,0.0,0.0,0.00019365044000000002,0.0024201463739,581.3548692385855,24.1262270734013,8207.644880726704,340.6172625501583,0.03194145044,0.98402927478,196.61002929536784,144.00723325479044,0.05,401.7683207340125,7.200361662739522,0.0,232007.1105192733,19256.590173099685,11558.130231849156,10672.327083886572,885.8031479625855,251263.70069237298,7698.459941250529,384.92299706252646,239767.70143173065,0.0,0.0,0.0,0.0,0.0
92,1,1,35,1900,TM2,0.021,True,96852.56761680434,0.975478131463,1,50,type2,an,Meth1,0.019,0,0,1,0.068,1,TRT1,TRP1,PRCT1,PRCP1,0.022000000000000002,95259.34517999999,0.034,0.034,1,8e62536e-7121-40e2-9308-d15be81ccf25,95259.34517999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.034,0.0,0.0,0.0025,0.0025,0.0205271,0.0,0.023027099999999998,0.023027099999999998,2193.5464673943775,74.58057989140885,0.0015300000000000001,0.001494768537,0.0,0.0,0.001494768537,0.0024386953286575,232.30852010143832,7.898489683448903,2425.8549874958157,82.47906957485775,0.024521868537,0.9877390657314999,26.337507599242077,56.14156197561567,0.05,55.18334925555482,2.8070780987807837,0.0,92833.49019250418,6312.677333090284,2082.069518037484,1949.5032940425879,132.56622399489598,99146.16752559447,4230.6078150528,211.53039075264002,96055.95639840217,0.0,0.0,0.0,0.0,0.0
93,1,1,49,1900,TM1,0.012,True,168999.51857804746,0.972789146545,1,50,type2,an,Meth1,0.025,0,0,1,0.03,1,TRT1,TRP1,PRCT1,PRCP1,0.02,170355.8054,0.032,0.032,1,abf81038-9d53-4d39-8e16-049f8375b460,170355.8054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.015,0.0,0.0,0.0025,0.0025,0.019380099999999997,0.0,0.021880099999999996,0.021880099999999996,3727.4020577325396,55.91103086598809,0.00545,0.005330753455,0.0,0.0,0.005330753455,0.0024319728663625,414.3006963601303,6.214510445401954,4141.70275409267,62.125541311390045,0.027210853454999996,0.9863945732725,25.222969772424364,36.90257153896568,0.05,84.07656590808121,1.8451285769482841,0.0,166214.10264590735,4986.42307937722,2054.4063087034147,1994.5692317508883,59.837076952526644,171200.52572528456,2932.0167706738057,146.60083853369028,169677.66198902373,0.0,0.0,0.0,0.0,0.0
94,1,1,17,1900,TM1,0.025,False,155253.75269500652,0.967603471026,1,50,type2,an,Meth1,0.048,0,0,1,0.017,1,TRT1,TRP1,PRCT1,PRCP1,0.023,162111.7193,0.042,0.042,1,ab2aca8c-ca79-46d0-b369-9e47b577bb58,162111.7193,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0085,0.0,0.0,0.0025,0.0025,0.0292478,0.0,0.0317478,0.0317478,5146.6904419925395,43.746868756936585,0.00067,0.000648728974,0.0,0.0,0.000648728974,0.0024190086775650005,392.14965572168154,3.3332720736342933,5538.840097714221,47.080140830570876,0.032396528974,0.983801735513,69.8240029818099,-22.74386215123902,0.05,128.4761654865302,0.0,0.0,156572.87920228578,2661.7389464388584,3980.865453718116,3914.3219800571446,66.54347366097146,159234.61814872464,-1319.1265072792576,0.0,158682.73599750327,0.0,0.0,0.0,0.0,0.0
95,1,1,32,1900,TM1,0.015,True,141018.48461970262,0.972489267,1,50,type2,an,Meth1,0.042,0,0,1,0.052000000000000005,1,TRT1,TRP1,PRCT1,PRCP1,0.049,140359.3872,0.035,0.035,1,5409c032-7dc4-4845-9fb8-a72a35a77890,140359.3872,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.026000000000000002,0.0,0.0,0.0025,0.0025,0.023793599999999998,0.0,0.026293599999999997,0.026293599999999997,3690.5535832819196,95.95439316532992,0.00125,0.001217133,0.0,0.0,0.001217133,0.0024312231675,341.24499393674296,8.872369842355317,4031.7985772186626,104.82676300768523,0.027510732999999996,0.9862446335,31.024690051697604,73.80207295598763,0.05,202.69464167109106,3.6901036477993814,0.0,136327.58862278133,7089.03460838463,2151.249348467489,2044.91382934172,106.33551912576945,143416.62323116596,4937.78525991714,246.88926299585702,140688.9359098513,0.0,0.0,0.0,0.0,0.0
96,1,1,54,1900,TM2,0.048,False,177974.43598483005,0.882399781833,1,50,type2,an,Meth1,0.031,0,0,1,0.068,1,TRT1,TRP1,PRCT1,PRCP1,0.038,197504.2672,0.013000000000000001,0.013000000000000001,1,b259ed1d-e461-4fb0-a89d-e9b16f01ccb4,197504.2672,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.034,0.0,0.0,0.0025,0.0025,0.1082799,0.0,0.1107799,0.1107799,21879.50296998928,743.9031009796356,0.007670000000000001,0.006820318167,0.0,0.0,0.006820318167,0.0022059994545825003,435.6943057209164,14.81360639451116,22315.197275710198,758.7167073741467,0.117600218167,0.9411998909165,553.7739355940242,204.94277178012248,0.05,876.8087313572049,10.247138589006125,0.0,175189.0699242898,11912.856754851708,8980.892480598794,8409.075356365911,571.817124232882,187101.92667914153,2931.964274252914,146.5982137126457,187739.351592415,0.0,0.0,0.0,0.0,0.0
97,1,1,20,1900,TM1,0.011000000000000001,False,45825.11731587929,0.967264582756,1,50,type2,an,Meth1,0.042,0,0,1,0.05,1,TRT1,TRP1,PRCT1,PRCP1,0.040999999999999995,45774.14591,0.027999999999999997,0.027999999999999997,1,e85af55f-3778-4f6c-a3ef-ce1c5d56cea7,45774.14591,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.025,0.0,0.0,0.0025,0.0025,0.0292478,0.0,0.0317478,0.0317478,1453.228429521498,36.330710738037446,0.0010199999999999999,0.0009876172439999998,0.0,0.0,0.0009876172439999998,0.00241816145689,110.68927536162104,2.7672318840405263,1563.9177048831189,39.09794262207797,0.032735417244,0.983632291378,8.816586061278583,30.281356560799388,0.05,65.72364154771306,1.5140678280399695,0.0,44210.22820511688,2210.511410255844,510.6281357691,486.31251025628575,24.31562551281429,46420.739615372724,1699.883274486744,84.99416372433721,45799.631612939644,0.0,0.0,0.0,0.0,0.0
98,1,1,55,1900,TM2,0.013999999999999999,False,242392.7651683982,0.891002019083,1,50,type2,an,Meth1,0.040999999999999995,0,0,1,0.049,1,TRT1,TRP1,PRCT1,PRCP1,0.035,261943.39,0.042,0.042,1,fad8e421-ce58-4607-b68a-30ce0e0df312,261943.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.0245,0.0,0.0,0.0025,0.0025,0.09912230000000001,0.0,0.10162230000000001,0.10162230000000001,26619.289761597003,652.1725991591265,0.00821,0.007375680917,0.0,0.0,0.007375680917,0.0022275050477074997,583.4802234386142,14.295265474246047,27202.76998503562,666.4678646333726,0.10899798091700001,0.9455010095415,195.08466494768294,471.3831996856897,0.05,975.4233247384149,23.569159984284486,0.0,234740.6200149644,11502.290380733257,3447.4007455397664,3286.3686802095012,161.03206533026557,246242.91039569763,8054.889635193491,402.74448175967456,252168.0775841991,0.0,0.0,0.0,0.0,0.0
99,1,1,66,1900,TM1,0.013000000000000001,False,130986.72227752642,0.93651459018,1,50,type2,an,Meth1,0.034,0,0,1,0.087,1,TRT1,TRP1,PRCT1,PRCP1,0.015,128672.3757,0.049,0.049,1,7390afe0-4f05-474b-a1db-6cd32bfeb29c,128672.3757,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0435,0.0,0.0,0.0025,0.0025,0.0430805,0.0,0.0455805,0.0455805,5864.951220593851,255.1253780958325,0.01876,0.01790490982,0.0,0.0,0.01790490982,0.00234128647545,301.2588929904312,13.104761845083756,6166.210113584282,268.2301399409163,0.06348540982,0.96825729509,41.823861647913795,226.4062782930025,0.05,96.51660380287797,11.320313914650125,0.0,122506.16558641572,10658.036406018167,1731.134625901641,1592.5801526234045,138.55447327823617,133164.2019924339,8926.901780116526,446.34508900582637,129829.54898876321,0.0,0.0,0.0,0.0,0.0
100,1,1,47,1900,TM1,0.027000000000000003,False,79664.72009797962,0.977239952832,1,50,type2,an,Meth1,0.026000000000000002,0,0,1,0.046,1,TRT1,TRP1,PRCT1,PRCP1,0.015,79988.32052000001,0.023,0.023,1,7311cd41-a0b9-4e98-b5d1-042a4ef71d47,79988.32052000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.023,0.0,0.0,0.0025,0.0025,0.0156256,0.0,0.0181256,0.0181256,1449.836302417312,33.34623495559818,0.00472,0.004634447168,0.0,0.0,0.004634447168,0.00244309988208,195.41945643018926,4.494647497894353,1645.2557588475013,37.84088245349253,0.022760047167999998,0.988619976416,22.721804657563418,15.119077795929115,0.05,25.24644961951491,0.7559538897964558,0.0,78343.0647611525,3603.780979013015,2212.564834984469,2115.262748551118,97.30208643335142,81946.84574016552,1391.2161440285458,69.5608072014273,79826.52030898981,0.0,0.0,0.0,0.0,0.0
1,1,1,41,1900,TM1,0.039,False,104351.53066915667,0.954045507593339,2,50,type2,an,Meth1,0.025,0,0,1,0.022000000000000002,1,TRT1,TRP1,PRCT1,PRCP1,0.013999999999999999,113389.1112,0.049,0.049,2,a4881615-7127-4023-babd-4d0b3e9b0587,108776.15937593987,0.976881989601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976881989601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022000000000000002,0.011000000000000001,0.0,0.0,0.0025,0.0025,0.0182918,0.0,0.0207918,0.020311134951386072,2261.6521505126666,24.878173655639333,0.00264,0.002585109648,0.0,0.0,0.0025253470562749806,0.0024415577258800002,265.5832723158802,2.921415995474683,2527.2354228285467,27.799589651114015,0.022836482007661054,0.9654637485971695,49.82318274335338,-22.023593092239363,0.05,35.77049017471524,0.0,0.0,106248.92395311133,2337.4763269684495,4234.869610923111,4143.708034171342,91.16157675176953,108586.40028007978,-1897.393283954662,0.0,106563.84502254827,0.0,0.0,0.0,0.0,0.0
2,1,1,33,1900,TM2,0.03,False,217915.1274223338,0.9475267150136719,2,50,type2,an,Meth1,0.024,0,0,1,0.024,1,TRT1,TRP1,PRCT1,PRCP1,0.037000000000000005,233672.2138,0.035,0.035,2,5b4a92af-62a8-421d-b444-8c064d5efc4a,225434.84943979894,0.972489267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972489267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.012,0.0,0.0,0.0025,0.0025,0.021880900000000002,0.0,0.0243809,0.0237101635698003,5496.304520706794,65.95565424848154,0.00132,0.001287817212,0.0,0.0,0.0012523884165278635,0.00243582820697,549.1205650994973,6.589446781193968,6045.4250858062915,72.54510102967551,0.024962551986328164,0.960007991006836,91.76955280253951,-19.224451772864,0.05,226.36489691293082,0.0,0.0,219389.42435399265,5265.346184495824,6739.643116154654,6581.682730619779,157.96038553487472,224654.7705384885,-1474.2969316588305,0.0,221674.9884310664,0.0,0.0,0.0,0.0,0.0
3,1,1,38,1900,TM2,0.043,False,257728.83067591634,0.9527969675848402,2,50,type2,an,Meth1,0.019,0,0,1,0.015,1,TRT1,TRP1,PRCT1,PRCP1,0.013000000000000001,287045.6784,0.021,0.021,2,adaf93f4-b04a-4a2b-83d9-ccd39fb72844,271904.3429673834,0.97587505125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97587505125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0075,0.0,0.0,0.0025,0.0025,0.019241,0.0,0.021741,0.02121649948922625,5911.472320453882,44.336042403404115,0.00195,0.00190760505,0.0,0.0,0.0018615841759335088,0.0024408784873750002,663.68546137292,4.9776409602969,6575.157781826802,49.31368336370102,0.02307808366515976,0.96433600941742,142.4261365015958,-93.11245313789479,0.05,86.11812904747656,0.0,0.0,265329.1851855566,3979.937777783349,11580.292287423616,11409.154962978933,171.137324444684,269309.1229633399,-7600.354509640267,0.0,264816.58682164986,0.0,0.0,0.0,0.0,0.0
